dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,pitch_type,pitch_id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,tm_spin,sb
2017-04-07,170407_002422hou,ce975e61-c55b-4eed-a92a-29d9984d6695,6,6,664641,543807,5,Home Run,X,43,3.865,1.601,6.70414,8.15674,FF,12,0.777,R,2,3,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, run(s)",140.608,-0.375251,1,sea,0.07327930167876531,-135.36765998291312,0.2946213308699946,7.1612134448080536,8.614628763305205,6.70414,8.15674,1.20425463566845,55,6.40182056806087,-6.227665913824684,-138.6442198137432,-6.621525030707366,13.750136009216309,29.92721061706543,-15.638183547973632,94.73,-0.18967050078176872,2.449190722795376,-0.136899,2.30822,0,32
2017-04-07,170407_002412_06,ce975e61-c55b-4eed-a92a-29d9984d6695,6,6,664641,543807,5,Home Run,X,43,3.65,1.7,6.70414,8.15674,FF,,2,R,2,3,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, run(s)",140.608,-0.376189,1,sea,0.07327930167876531,-135.36765998291312,0.2946213308699946,7.1612134448080536,8.614628763305205,6.70414,8.15674,1.20425463566845,55,6.40182056806087,-6.227665913824684,-138.6442198137432,-6.621525030707366,13.750136009216309,29.92721061706543,-15.638183547973632,94.73,-0.18967050078176872,2.449190722795376,-0.136899,2.30822,2125,32
2017-04-07,170407_002507hou,59adf46e-da25-48db-b66f-572fc5a32c39,4,1,664641,503556,6,Strikeout,B,48,3.97812,1.89002,7.33839,8.18848,FS,14,0.61,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,138.158,-0.247182,1,sea,0.08291812142644887,-119.64332100848844,0.33320282924455064,7.928729963372828,8.791484372536752,7.33839,8.18848,2.0427748788478004,55,6.280629358805698,-4.714518275943073,-122.50482836370144,-3.211758866198471,11.90241300201416,23.09695701599121,-18.981441452026367,83.62,1.1312095301730603,2.8296468978850395,1.17478,2.676,0,00
2017-04-07,170407_002503_06,59adf46e-da25-48db-b66f-572fc5a32c39,4,1,664641,503556,6,Strikeout,B,48,3.64,1.7,7.33839,8.18848,FS,,2,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,138.158,0.00618505,1,sea,0.08291812142644887,-119.64332100848844,0.33320282924455064,7.928729963372828,8.791484372536752,7.33839,8.18848,2.0427748788478004,55,6.280629358805698,-4.714518275943073,-122.50482836370144,-3.211758866198471,11.90241300201416,23.09695701599121,-18.981441452026367,83.62,1.1312095301730603,2.8296468978850395,1.17478,2.676,1957,00
2017-04-07,170407_002529hou,eb50b61a-5b79-4f54-aa87-5f78b8b82a71,4,2,664641,503556,6,Strikeout,S,49,3.786,1.565,6.8717,10.3565,FF,12,0.897,R,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,Foul,146.464,-0.0605447,1,sea,0.0743938977344847,-133.33952345844287,0.29910270998825733,7.342149248121641,10.80203116786886,6.8717,10.3565,1.585476390613941,55,6.444593306330621,-7.413646800631967,-136.56702155381242,-6.539431275411232,13.678272834777832,29.037428665161134,-12.05503840637207,93.36,-0.3049102409037492,2.747334002953576,-0.256327,2.60827,0,10
2017-04-07,170407_002519_06,eb50b61a-5b79-4f54-aa87-5f78b8b82a71,4,2,664641,503556,6,Strikeout,S,49,3.64,1.7,6.8717,10.3565,FF,,2,R,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,Foul,146.464,-0.0636442,1,sea,0.0743938977344847,-133.33952345844287,0.29910270998825733,7.342149248121641,10.80203116786886,6.8717,10.3565,1.585476390613941,55,6.444593306330621,-7.413646800631967,-136.56702155381242,-6.539431275411232,13.678272834777832,29.037428665161134,-12.05503840637207,93.36,-0.3049102409037492,2.747334002953576,-0.256327,2.60827,2464,10
2017-04-07,170407_002603hou,c2acfc98-b69d-44f9-ba4c-d24b8efee62d,4,3,664641,503556,6,Strikeout,S,50,3.90613,1.90203,7.71611,7.86694,FT,2,0.607,R,1,1,L,gid_2017_04_06_seamlb_houmlb_1/,Swinging Strike,135.578,1.37807,1,sea,0.07435995312223091,-133.39129265523633,0.29907582023566137,8.175568981004782,8.344285849557998,7.71611,7.86694,1.344315815146794,55,6.477239028649708,-6.265213048517664,-136.64734609527684,-1.6131749150211112,15.233655563354493,29.308674621582032,-16.63097186279297,93.27,0.0559641626980214,4.4165843175065564,0.108932,4.28497,0,11
2017-04-07,170407_002559_06,c2acfc98-b69d-44f9-ba4c-d24b8efee62d,4,3,664641,503556,6,Strikeout,S,50,3.64,1.7,7.71611,7.86694,FF,,2,R,1,1,L,gid_2017_04_06_seamlb_houmlb_1/,Swinging Strike,135.578,1.66491,1,sea,0.07435995312223091,-133.39129265523633,0.29907582023566137,8.175568981004782,8.344285849557998,7.71611,7.86694,1.344315815146794,55,6.477239028649708,-6.265213048517664,-136.64734609527684,-1.6131749150211112,15.233655563354493,29.308674621582032,-16.63097186279297,93.27,0.0559641626980214,4.4165843175065564,0.108932,4.28497,2184,11
2017-04-07,170407_002628hou,076ab4a0-a925-4142-bd2f-b8153d61d8e0,4,4,664641,503556,6,Strikeout,S,51,3.786,1.565,4.67687,5.28019,SL,17,0.923,R,2,1,L,gid_2017_04_06_seamlb_houmlb_1/,Swinging Strike,138.492,-0.710974,1,sea,0.08485597949294499,-116.99744695250286,0.3396478194494552,5.331009822585321,5.951341403267462,4.67687,5.28019,1.938032182607945,55,6.45587140871425,-6.636015572972006,-119.5362558222968,-3.9410128767315724,7.701947799682618,20.01712875366211,-23.580831481933593,81.67,-0.31954031202923716,2.0518815063919957,-0.290072,1.88596,0,12
2017-04-07,170407_002623_06,076ab4a0-a925-4142-bd2f-b8153d61d8e0,4,4,664641,503556,6,Strikeout,S,51,3.64,1.7,4.67687,5.28019,SL,,2,R,2,1,L,gid_2017_04_06_seamlb_houmlb_1/,Swinging Strike,138.492,-0.808285,1,sea,0.08485597949294499,-116.99744695250286,0.3396478194494552,5.331009822585321,5.951341403267462,4.67687,5.28019,1.938032182607945,55,6.45587140871425,-6.636015572972006,-119.5362558222968,-3.9410128767315724,7.701947799682618,20.01712875366211,-23.580831481933593,81.67,-0.31954031202923716,2.0518815063919957,-0.290072,1.88596,1237,12
2017-04-07,170407_002702hou,58c53145-d0f7-4fe6-b054-782020935098,5,1,664641,514888,7,Single,B,55,3.19805,1.56578,6.72549,10.6739,FF,4,0.914,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,147.815,0.798619,1,sea,0.07441764603903693,-133.2481920100645,0.2997883255211865,7.199985544449444,11.117313722705811,6.72549,10.6739,1.4075746133197835,55,6.462541866606336,-3.416667293474552,-136.61982622591822,-5.63544938531299,13.352141967773438,30.329874801635743,-11.56229872894287,93.26,1.1309516665221144,3.1703226594516427,1.18885,3.03369,0,00
2017-04-07,170407_002657_06,58c53145-d0f7-4fe6-b054-782020935098,5,1,664641,514888,7,Single,B,55,2.88,1.28,6.72549,10.6739,FF,,2,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,147.815,1.19212,1,sea,0.07441764603903693,-133.2481920100645,0.2997883255211865,7.199985544449444,11.117313722705811,6.72549,10.6739,1.4075746133197835,55,6.462541866606336,-3.416667293474552,-136.61982622591822,-5.63544938531299,13.352141967773438,30.329874801635743,-11.56229872894287,93.26,1.1309516665221144,3.1703226594516427,1.18885,3.03369,2489,00
2017-04-07,170407_002715hou,45c7d8ab-5075-4032-ad85-ad890c676f7c,5,2,664641,514888,7,Single,B,56,3.22205,1.46971,7.17371,9.10006,FS,23,0.76,R,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,141.777,-1.24258,1,sea,0.08265703569548305,-119.98329071774961,0.33271862374544986,7.764233530316572,9.688027586344534,7.17371,9.10006,1.8825298786133065,55,6.209369190649704,-5.631478660944114,-122.9667664895522,-6.4888398942950705,11.68942414855957,24.161186981201173,-17.59321208190918,84.05,0.5298423254710076,1.4184562195734096,0.570564,1.25716,0,10
2017-04-07,170407_002710_06,45c7d8ab-5075-4032-ad85-ad890c676f7c,5,2,664641,514888,7,Single,B,56,2.88,1.28,7.17371,9.10006,FS,,2,R,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,141.777,-1.02854,1,sea,0.08265703569548305,-119.98329071774961,0.33271862374544986,7.764233530316572,9.688027586344534,7.17371,9.10006,1.8825298786133065,55,6.209369190649704,-5.631478660944114,-122.9667664895522,-6.4888398942950705,11.68942414855957,24.161186981201173,-17.59321208190918,84.05,0.5298423254710076,1.4184562195734096,0.570564,1.25716,2061,10
2017-04-07,170407_002729hou,a89786ed-7eb5-4f82-b464-f16f177553c3,5,3,664641,514888,7,Single,S,57,3.23406,1.51775,8.51727,8.72308,FS,16,0.904,R,0,2,L,gid_2017_04_06_seamlb_houmlb_1/,Called Strike,135.707,-0.727661,1,sea,0.08211998963135815,-120.80336429506558,0.3300363286318807,9.078839979355584,9.305926763710314,8.51727,8.72308,1.8317361266143337,55,6.314226246634803,-8.040169822399825,-123.70096184270172,-5.668684882198999,13.891707054138184,23.615837860107423,-17.939823104858398,84.61,-0.384637930001301,1.909321326986288,-0.347217,1.75146,0,20
2017-04-07,170407_002725_06,a89786ed-7eb5-4f82-b464-f16f177553c3,5,3,664641,514888,7,Single,S,57,2.88,1.28,8.51727,8.72308,FS,,2,R,0,2,L,gid_2017_04_06_seamlb_houmlb_1/,Called Strike,135.707,-0.410681,1,sea,0.08211998963135815,-120.80336429506558,0.3300363286318807,9.078839979355584,9.305926763710314,8.51727,8.72308,1.8317361266143337,55,6.314226246634803,-8.040169822399825,-123.70096184270172,-5.668684882198999,13.891707054138184,23.615837860107423,-17.939823104858398,84.61,-0.384637930001301,1.909321326986288,-0.347217,1.75146,2190,20
2017-04-07,170407_002744hou,0554e1fb-27ca-4de5-a37e-aff67fd0dcc1,5,4,664641,514888,7,Single,S,58,3.24606,1.54177,3.72471,0.490068,SL,6,0.923,R,1,2,L,gid_2017_04_06_seamlb_houmlb_1/,Called Strike,97.4987,0.61227,1,sea,0.08553892491859287,-116.06800981464643,0.3423081978936612,4.403383283436269,1.240921446971402,3.72471,0.490068,1.809384546788458,55,6.332207123007359,-6.417139768065228,-118.57262509978555,0.23291868994985587,6.263262859344483,19.589484024047852,-30.413944198608398,80.96,-0.5154502667822308,3.0802051145412084,-0.488492,2.91566,0,21
2017-04-07,170407_002739_06,0554e1fb-27ca-4de5-a37e-aff67fd0dcc1,5,4,664641,514888,7,Single,S,58,2.88,1.28,3.72471,0.490068,SL,,2,R,1,2,L,gid_2017_04_06_seamlb_houmlb_1/,Called Strike,97.4987,1.04457,1,sea,0.08553892491859287,-116.06800981464643,0.3423081978936612,4.403383283436269,1.240921446971402,3.72471,0.490068,1.809384546788458,55,6.332207123007359,-6.417139768065228,-118.57262509978555,0.23291868994985587,6.263262859344483,19.589484024047852,-30.413944198608398,80.96,-0.5154502667822308,3.0802051145412084,-0.488492,2.91566,654,21
2017-04-07,170407_002802hou,b9fd4fc4-26c7-4eb9-90eb-10471a2ef06d,5,5,664641,514888,7,Single,X,59,3.786,1.565,7.66936,8.46702,FF,9,0.656,R,2,2,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, no out",137.854,0.0885516,1,sea,0.07307797101872873,-135.74792247755542,0.2937267973692054,8.111184449564409,8.917882740452487,7.66936,8.46702,1.3229050720366298,55,6.410568923047702,-3.4786222856133695,-139.01171203374278,-5.672335984111331,15.66916619873047,29.891920852661134,-14.951456024169921,94.89,1.1931733793835624,2.911538712807296,1.25451,2.77384,0,22
2017-04-07,170407_002755_06,b9fd4fc4-26c7-4eb9-90eb-10471a2ef06d,5,5,664641,514888,7,Single,X,59,2.88,1.28,7.66936,8.46702,FF,,2,R,2,2,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, no out",137.854,0.867296,1,sea,0.07307797101872873,-135.74792247755542,0.2937267973692054,8.111184449564409,8.917882740452487,7.66936,8.46702,1.3229050720366298,55,6.410568923047702,-3.4786222856133695,-139.01171203374278,-5.672335984111331,15.66916619873047,29.891920852661134,-14.951456024169921,94.89,1.1931733793835624,2.911538712807296,1.25451,2.77384,2307,22
2017-04-07,170407_002918hou,094922a7-12f7-459b-92e1-2049c97c2a42,1,1,664641,621043,8,Lineout,X,63,3.924,1.627,6.99989,9.49043,FF,12,0.784,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",143.616,-0.370449,1,sea,0.07534962255129961,-131.59132921043897,0.30365182502649596,7.484382414373655,9.962838600145968,6.99989,9.49043,1.230645257123487,55,6.4520585514823505,-5.841239623575074,-134.9473142735284,-6.562886618845325,13.52860223388672,29.816656875610352,-14.170395805358886,92.20,-0.028750591267769243,2.4932307396934252,0.0223199,2.35004,0,00
2017-04-07,170407_002905_06,094922a7-12f7-459b-92e1-2049c97c2a42,1,1,664641,621043,8,Lineout,X,63,3.66,1.7,6.99989,9.49043,FF,,2,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",143.616,-0.336694,1,sea,0.07534962255129961,-131.59132921043897,0.30365182502649596,7.484382414373655,9.962838600145968,6.99989,9.49043,1.230645257123487,55,6.4520585514823505,-5.841239623575074,-134.9473142735284,-6.562886618845325,13.52860223388672,29.816656875610352,-14.170395805358886,92.20,-0.028750591267769243,2.4932307396934252,0.0223199,2.35004,2296,00
2017-04-07,170407_003010hou,43fb72f3-c500-4d3b-9bd4-5b24d12e77eb,1,1,664641,136860,9,Pop Out,X,68,3.924,1.627,6.9559,10.2323,FF,12,0.869,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",145.82,-0.444321,1,sea,0.07491556275879871,-132.40438503919245,0.3012813012987282,7.432858445380602,10.686992602194492,6.9559,10.2323,1.1732681878535212,55,6.441284302547132,-5.826459295585704,-135.62918860908707,-7.168742396928921,13.647724739074707,28.81185417175293,-12.55624861907959,92.69,-0.06915875178838826,2.407208808769632,-0.0173094,2.2652,0,00
2017-04-07,170407_003005_06,43fb72f3-c500-4d3b-9bd4-5b24d12e77eb,1,1,664641,136860,9,Pop Out,X,68,3.51,1.67,6.9559,10.2323,FF,,2,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",145.82,-0.353046,1,sea,0.07491556275879871,-132.40438503919245,0.3012813012987282,7.432858445380602,10.686992602194492,6.9559,10.2323,1.1732681878535212,55,6.441284302547132,-5.826459295585704,-135.62918860908707,-7.168742396928921,13.647724739074707,28.81185417175293,-12.55624861907959,92.69,-0.06915875178838826,2.407208808769632,-0.0173094,2.2652,2434,00
2017-04-07,170407_004347hou,4ce2ea07-c8eb-4a7d-9d93-9dec13ffdac8,3,1,664641,493329,14,Groundout,B,106,3.81814,1.90807,1.47778,1.33057,SL,3,0.924,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,132.02,0.76139,2,sea,0.08840559439918713,-112.1297252751318,0.3567451576462311,2.2506134623646736,2.133821701429849,1.47778,1.33057,1.8559063187156852,55,6.446507541933742,-4.09859564791132,-115.0729360228232,1.6800654516234883,2.9473620567321777,22.290177154541016,-29.384586288452148,78.52,0.20465873010878138,3.7575807899599747,0.227943,3.59026,0,00
2017-04-07,170407_004343_06,4ce2ea07-c8eb-4a7d-9d93-9dec13ffdac8,3,1,664641,493329,14,Groundout,B,106,3.52,1.66,1.47778,1.33057,SL,,2,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,132.02,1.07555,2,sea,0.08840559439918713,-112.1297252751318,0.3567451576462311,2.2506134623646736,2.133821701429849,1.47778,1.33057,1.8559063187156852,55,6.446507541933742,-4.09859564791132,-115.0729360228232,1.6800654516234883,2.9473620567321777,22.290177154541016,-29.384586288452148,78.52,0.20465873010878138,3.7575807899599747,0.227943,3.59026,329,00
2017-04-07,170407_004359hou,c73d16e5-ff76-4210-a0ed-6f30bad43875,3,2,664641,493329,14,Groundout,B,107,3.73414,1.93208,8.98875,6.51288,FT,1,0.949,R,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,125.944,0.910235,2,sea,0.07543986825240975,-131.47212518369352,0.3035394358387109,9.447129104233463,7.023943993084359,8.98875,6.51288,1.5355883149306102,55,6.509639132829449,-9.07150707845144,-134.71038596901332,-2.476971629113642,17.089067092895508,28.732279586791993,-19.47327227783203,92.07,-0.7599489631889955,3.7916821532187046,-0.713255,3.65326,0,10
2017-04-07,170407_004355_06,c73d16e5-ff76-4210-a0ed-6f30bad43875,3,2,664641,493329,14,Groundout,B,107,3.52,1.66,8.98875,6.51288,FT,,2,R,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,125.944,1.14329,2,sea,0.07543986825240975,-131.47212518369352,0.3035394358387109,9.447129104233463,7.023943993084359,8.98875,6.51288,1.5355883149306102,55,6.509639132829449,-9.07150707845144,-134.71038596901332,-2.476971629113642,17.089067092895508,28.732279586791993,-19.47327227783203,92.07,-0.7599489631889955,3.7916821532187046,-0.713255,3.65326,2166,10
2017-04-07,170407_004417hou,ab2ef972-24b9-4728-9419-b83598ebc01a,3,3,664641,493329,14,Groundout,X,108,3.746,1.535,6.54038,8.83982,FF,6,0.741,R,0,2,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",143.53,0.148004,2,sea,0.07545873207538906,-131.46157535051395,0.3033384349067098,7.030048501573391,9.319984488362888,6.54038,8.83982,1.517856535864999,55,6.46465075995512,-7.087005930612927,-134.6326054333384,-5.276367876945568,12.733628860473633,28.1264217376709,-15.297576858520507,91.99,-0.32866163159967776,2.9451078027777893,-0.2815,2.80412,0,20
2017-04-07,170407_004406_06,ab2ef972-24b9-4728-9419-b83598ebc01a,3,3,664641,493329,14,Groundout,X,108,3.52,1.66,6.54038,8.83982,FF,,2,R,0,2,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",143.53,0.230235,2,sea,0.07545873207538906,-131.46157535051395,0.3033384349067098,7.030048501573391,9.319984488362888,6.54038,8.83982,1.517856535864999,55,6.46465075995512,-7.087005930612927,-134.6326054333384,-5.276367876945568,12.733628860473633,28.1264217376709,-15.297576858520507,91.99,-0.32866163159967776,2.9451078027777893,-0.2815,2.80412,2150,20
2017-04-07,170407_004451hou,5f623d52-d39a-4bed-9967-6e2a15fbee13,2,1,664641,435263,15,Single,B,112,3.7691,1.98604,6.39017,8.57049,FF,2,0.749,L,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,143.319,1.25348,2,sea,0.075527001024357,-131.35072351066287,0.30351394677692867,6.882451376412581,9.05483858295387,6.39017,8.57049,1.5142942892353142,55,6.508263190516954,-6.5284216442273015,-134.49514441683849,-2.4246681328994364,12.451870552062989,27.864376831054688,-15.796802474975586,91.82,-0.1245763812683558,4.129508690075855,-0.0763635,3.99509,0,00
2017-04-07,170407_004447_06,5f623d52-d39a-4bed-9967-6e2a15fbee13,2,1,664641,435263,15,Single,B,112,3.4,1.68,6.39017,8.57049,FF,,2,L,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,143.319,1.69196,2,sea,0.075527001024357,-131.35072351066287,0.30351394677692867,6.882451376412581,9.05483858295387,6.39017,8.57049,1.5142942892353142,55,6.508263190516954,-6.5284216442273015,-134.49514441683849,-2.4246681328994364,12.451870552062989,27.864376831054688,-15.796802474975586,91.82,-0.1245763812683558,4.129508690075855,-0.0763635,3.99509,2090,00
2017-04-07,170407_004514hou,326f7a4c-8839-46e8-84d8-7d4d7d9a7364,2,2,664641,435263,15,Single,X,113,3.865,1.601,7.41875,9.02755,FT,17,0.51,L,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, no out",140.613,-0.955514,2,sea,0.07537563423292956,-131.62314421755116,0.3027989880983283,7.895183665410833,9.503442351189719,7.41875,9.02755,1.669775458923869,55,6.445851559977757,-7.527936742811877,-134.74814027560473,-8.090799793005083,14.351660362243653,27.74697380065918,-14.90388865661621,92.18,-0.2191215311310506,1.7987465468474153,-0.171221,1.65136,0,10
2017-04-07,170407_004514_06,326f7a4c-8839-46e8-84d8-7d4d7d9a7364,2,2,664641,435263,15,Single,X,113,3.4,1.68,7.41875,9.02755,FF,,2,L,0,1,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, no out",140.613,-1.0333,2,sea,0.07537563423292956,-131.62314421755116,0.3027989880983283,7.895183665410833,9.503442351189719,7.41875,9.02755,1.669775458923869,55,6.445851559977757,-7.527936742811877,-134.74814027560473,-8.090799793005083,14.351660362243653,27.74697380065918,-14.90388865661621,92.18,-0.2191215311310506,1.7987465468474153,-0.171221,1.65136,2290,10
2017-04-07,170407_004553hou,25a9010a-7dd0-4cdb-8662-46398f78df30,1,1,664641,545350,16,Flyout,X,117,3.865,1.601,6.98431,8.66919,FF,8,0.68,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",141.169,0.198375,2,sea,0.07505432738080016,-132.1331064552904,0.3021650299375621,7.4638765681228545,9.147117205012574,6.98431,8.66919,1.2408491617084667,55,6.497987951275341,-4.94244274692101,-135.43075910854864,-5.000977220817284,13.624632469177246,29.4110897064209,-15.481763793945312,92.46,0.36248120766070424,3.0975735746784987,0.416287,2.95756,0,00
2017-04-07,170407_004541_06,25a9010a-7dd0-4cdb-8662-46398f78df30,1,1,664641,545350,16,Flyout,X,117,3.64,1.65,6.98431,8.66919,FF,,2,R,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,"In play, out(s)",141.169,0.314131,2,sea,0.07505432738080016,-132.1331064552904,0.3021650299375621,7.4638765681228545,9.147117205012574,6.98431,8.66919,1.2408491617084667,55,6.497987951275341,-4.94244274692101,-135.43075910854864,-5.000977220817284,13.624632469177246,29.4110897064209,-15.481763793945312,92.46,0.36248120766070424,3.0975735746784987,0.416287,2.95756,2181,00
2017-04-07,170407_004640hou,f440649e-710f-4e3c-9bbf-a20262241213,6,1,664641,493114,17,Walk,B,121,3.32403,1.69982,6.7272,8.93744,FF,14,0.821,L,0,0,L,gid_2017_04_06_seamlb_houmlb_1/,Ball,143.058,0.0904259,2,sea,0.07434059306450082,-133.37523140138538,0.29961216871081475,7.201012189049732,9.402601643606452,6.7272,8.93744,1.2731566875182065,55,6.478992498248044,-3.8163736407604483,-136.78329832559925,-6.115531747593243,13.369753471374512,30.69061164855957,-14.72166724395752,93.39,0.8332655262611224,2.7263012081787497,0.890252,2.58536,0,00
